					ZCE Options Historical Data(2023AP)
Date       |Contract Code|Pre Settle|Open     |High     |Low      |Close    |Settle|Chg 1   |Chg 2   |Volume (lot)|O.I.   |OI Change|Turnover (RMB 10,000)|DELTA     |Implied Volatility|Exercise Volume
2023-11-10 |AP401C8400   |699.50      |657.00   |747.00   |657.00   |747.00   |707.00    |47.50     |7.50      |5         |147          |0        |3.38      |0.9135    |26.49             |0                              
2023-11-10 |AP401C8500   |610.00      |0.00     |0.00     |0.00     |0.00     |615.00    |5.00      |5.00      |0         |111          |0        |0.00      |0.8849    |25.63             |0                              
2023-11-10 |AP401C8600   |525.00      |486.00   |535.50   |457.50   |532.50   |525.50    |7.50      |0.50      |7         |265          |-4       |3.59      |0.8479    |24.80             |0                              
2023-11-10 |AP401C8700   |444.00      |432.50   |464.00   |373.50   |464.00   |440.50    |20.00     |-3.50     |50        |206          |-2       |20.89     |0.7998    |24.00             |0                              
2023-11-10 |AP401C8800   |369.50      |340.00   |396.50   |301.00   |396.50   |361.00    |27.00     |-8.50     |30        |159          |-5       |10.16     |0.7401    |23.28             |0                              
2023-11-10 |AP401C8900   |301.50      |286.00   |331.00   |236.50   |307.50   |288.00    |6.00      |-13.50    |61        |158          |-27      |17.58     |0.6681    |22.70             |0                              
2023-11-10 |AP401C9000   |242.50      |250.00   |263.00   |186.00   |243.00   |224.50    |0.50      |-18.00    |394       |486          |-74      |91.64     |0.5852    |22.34             |0                              
2023-11-10 |AP401C9100   |192.00      |190.00   |209.00   |138.00   |186.00   |172.50    |-6.00     |-19.50    |362       |229          |7        |62.30     |0.4968    |22.27             |0                              
2023-11-10 |AP401C9200   |150.50      |148.00   |162.00   |102.00   |147.00   |131.00    |-3.50     |-19.50    |682       |357          |-177     |90.75     |0.4107    |22.52             |0                              
2023-11-10 |AP401C9300   |117.50      |114.00   |118.00   |77.50    |96.50    |99.50     |-21.00    |-18.00    |242       |558          |-6       |22.91     |0.3332    |23.02             |0                              
2023-11-10 |AP401C9400   |91.00       |81.00    |95.00    |57.50    |88.50    |76.00     |-2.50     |-15.00    |275       |425          |29       |22.27     |0.2671    |23.67             |0                              
2023-11-10 |AP401C9500   |71.00       |63.00    |71.00    |44.50    |60.00    |58.00     |-11.00    |-13.00    |1,508     |2,202        |-89      |87.00     |0.2124    |24.41             |0                              
2023-11-10 |AP401C9600   |55.50       |50.00    |55.50    |33.50    |52.00    |44.50     |-3.50     |-11.00    |440       |700          |-101     |20.61     |0.1684    |25.18             |0                              
2023-11-10 |AP401C9700   |43.00       |40.50    |43.00    |26.50    |39.50    |35.00     |-3.50     |-8.00     |414       |433          |25       |15.05     |0.1342    |25.97             |0                              
2023-11-10 |AP401C9800   |33.00       |34.00    |35.00    |23.00    |35.00    |27.00     |2.00      |-6.00     |1,151     |2,994        |-115     |34.30     |0.1064    |26.75             |0                              
2023-11-10 |AP401C9900   |26.00       |23.00    |26.00    |16.00    |23.00    |20.50     |-3.00     |-5.50     |434       |467          |-37      |8.87      |0.0835    |27.52             |0                              
2023-11-10 |AP401P10000  |946.00      |0.00     |0.00     |0.00     |0.00     |929.50    |-16.50    |-16.50    |0         |2            |0        |0.00      |-0.9326   |28.27             |0                              
2023-11-10 |AP401P10200  |1,138.00    |0.00     |0.00     |0.00     |0.00     |1,123.00  |-15.00    |-15.00    |0         |0            |0        |0.00      |-0.9577   |29.72             |0                              
2023-11-10 |AP401P10400  |1,333.50    |0.00     |0.00     |0.00     |0.00     |1,319.00  |-14.50    |-14.50    |0         |6            |0        |0.00      |-0.9735   |31.10             |0                              
2023-11-10 |AP401P10600  |1,530.50    |0.00     |0.00     |0.00     |0.00     |1,517.00  |-13.50    |-13.50    |0         |9            |0        |0.00      |-0.9834   |32.41             |0                              
2023-11-10 |AP401P7300   |0.50        |0.00     |0.00     |0.00     |0.00     |0.50      |0.00      |0.00      |0         |2            |0        |0.00      |-0.0024   |35.68             |0                              
2023-11-10 |AP401P7400   |0.50        |0.00     |0.00     |0.00     |0.00     |1.00      |0.50      |0.50      |0         |5            |0        |0.00      |-0.0034   |34.88             |0                              
2023-11-10 |AP401P7500   |1.00        |0.00     |0.00     |0.00     |0.00     |1.00      |0.00      |0.00      |0         |39           |0        |0.00      |-0.0048   |34.07             |0                              
2023-11-10 |AP401P7600   |1.50        |2.50     |2.50     |2.50     |2.50     |1.50      |1.00      |0.00      |2         |35           |0        |0.00      |-0.0067   |33.25             |0                              
2023-11-10 |AP401P7700   |2.00        |3.00     |3.00     |2.00     |2.00     |2.00      |0.00      |0.00      |102       |1,111        |6        |0.30      |-0.0096   |32.43             |0                              
2023-11-10 |AP401P7800   |3.00        |2.50     |3.00     |1.50     |3.00     |3.00      |0.00      |0.00      |86        |597          |2        |0.18      |-0.0131   |31.60             |0                              
2023-11-10 |AP401P7900   |4.50        |3.50     |4.50     |3.00     |3.00     |4.00      |-1.50     |-0.50     |100       |890          |-2       |0.35      |-0.0183   |30.76             |0                              
2023-11-10 |AP401P8000   |6.50        |9.50     |9.50     |5.00     |6.00     |6.00      |-0.50     |-0.50     |2,209     |9,468        |413      |14.95     |-0.0253   |29.92             |0                              
2023-11-10 |AP401P8100   |9.50        |8.00     |9.00     |5.00     |5.50     |8.00      |-4.00     |-1.50     |245       |558          |-35      |1.64      |-0.0343   |29.06             |0                              
2023-11-10 |AP401P8200   |13.50       |11.00    |12.50    |6.00     |7.00     |11.50     |-6.50     |-2.00     |435       |656          |3        |4.34      |-0.0469   |28.21             |0                              
2023-11-10 |AP401P8300   |19.00       |15.50    |19.00    |10.50    |10.50    |16.00     |-8.50     |-3.00     |1,003     |503          |-82      |15.44     |-0.0639   |27.35             |0                              
2023-11-10 |AP401P8400   |27.00       |22.50    |26.00    |15.50    |16.50    |21.50     |-10.50    |-5.50     |555       |725          |20       |12.21     |-0.0859   |26.49             |0                              
2023-11-10 |AP401P8500   |38.00       |32.00    |37.50    |23.00    |23.00    |29.50     |-15.00    |-8.50     |1,276     |1,558        |-117     |39.12     |-0.1143   |25.63             |0                              
2023-11-10 |AP401P8600   |52.50       |43.50    |48.50    |30.00    |30.00    |40.00     |-22.50    |-12.50    |566       |540          |135      |22.75     |-0.1511   |24.80             |0                              
2023-11-10 |AP401P8700   |71.50       |56.00    |65.00    |41.00    |42.00    |55.00     |-29.50    |-16.50    |378       |435          |28       |20.51     |-0.1991   |24.00             |0                              
2023-11-10 |AP401P8800   |96.50       |80.00    |89.50    |57.00    |58.00    |75.50     |-38.50    |-21.00    |848       |1,541        |84       |61.73     |-0.2587   |23.28             |0                              
2023-11-10 |AP401P8900   |129.00      |104.50   |125.50   |82.00    |83.50    |102.50    |-45.50    |-26.50    |255       |241          |37       |26.64     |-0.3307   |22.70             |0                              
2023-11-10 |AP401P9000   |169.50      |152.00   |168.50   |114.50   |120.00   |138.50    |-49.50    |-31.00    |383       |218          |-14      |55.62     |-0.4135   |22.34             |0                              
2023-11-10 |AP401P9100   |219.00      |200.00   |220.00   |157.00   |164.00   |186.00    |-55.00    |-33.00    |276       |146          |50       |51.96     |-0.5019   |22.27             |0                              
2023-11-10 |AP401P9200   |277.50      |247.00   |284.50   |208.00   |222.50   |245.00    |-55.00    |-32.50    |52        |169          |-8       |13.00     |-0.5880   |22.52             |0                              
2023-11-10 |AP401P9300   |344.00      |338.00   |338.00   |289.50   |302.50   |313.50    |-41.50    |-30.50    |11        |36           |-1       |3.52      |-0.6656   |23.02             |0                              
2023-11-10 |AP401P9400   |417.50      |434.50   |434.50   |385.00   |385.00   |389.50    |-32.50    |-28.00    |8         |3            |-2       |3.25      |-0.7318   |23.67             |0                              
2023-11-10 |AP401P9500   |497.50      |475.00   |475.00   |475.00   |475.00   |471.50    |-22.50    |-26.00    |1         |10           |1        |0.48      |-0.7866   |24.41             |0                              
2023-11-10 |AP401P9600   |582.00      |0.00     |0.00     |0.00     |0.00     |558.00    |-24.00    |-24.00    |0         |3            |0        |0.00      |-0.8307   |25.18             |0                              
2023-11-10 |AP401P9700   |669.00      |0.00     |0.00     |0.00     |0.00     |648.00    |-21.00    |-21.00    |0         |0            |0        |0.00      |-0.8650   |25.97             |0                              
2023-11-10 |AP401P9800   |759.00      |0.00     |0.00     |0.00     |0.00     |740.00    |-19.00    |-19.00    |0         |0            |0        |0.00      |-0.8929   |26.75             |0                              
2023-11-10 |AP401P9900   |852.00      |0.00     |0.00     |0.00     |0.00     |834.00    |-18.00    |-18.00    |0         |3            |0        |0.00      |-0.9160   |27.52             |0                              
2023-11-10 |AP403C10000  |86.00       |0.00     |0.00     |0.00     |0.00     |91.00     |5.00      |5.00      |0         |3            |0        |0.00      |0.1630    |27.14             |0                              
2023-11-10 |AP403C10200  |68.00       |0.00     |0.00     |0.00     |0.00     |76.00     |8.00      |8.00      |0         |11           |0        |0.00      |0.1368    |28.09             |0                              
2023-11-10 |AP403C10400  |55.00       |0.00     |0.00     |0.00     |0.00     |63.50     |8.50      |8.50      |0         |9            |0        |0.00      |0.1154    |29.02             |0                              
2023-11-10 |AP403C10600  |43.50       |0.00     |0.00     |0.00     |0.00     |53.50     |10.00     |10.00     |0         |6            |0        |0.00      |0.0974    |29.91             |0                              
2023-11-10 |AP403C7100   |1,667.00    |0.00     |0.00     |0.00     |0.00     |1,735.00  |68.00     |68.00     |0         |0            |0        |0.00      |0.8977    |37.91             |0                              
2023-11-10 |AP403C7200   |1,569.50    |0.00     |0.00     |0.00     |0.00     |1,638.00  |68.50     |68.50     |0         |0            |0        |0.00      |0.8908    |36.35             |0                              
2023-11-10 |AP403C7300   |1,472.50    |0.00     |0.00     |0.00     |0.00     |1,541.00  |68.50     |68.50     |0         |0            |0        |0.00      |0.8836    |34.77             |0                              
2023-11-10 |AP403C7400   |1,377.00    |0.00     |0.00     |0.00     |0.00     |1,444.00  |67.00     |67.00     |0         |0            |0        |0.00      |0.8760    |33.18             |0                              
2023-11-10 |AP403C7500   |1,283.00    |0.00     |0.00     |0.00     |0.00     |1,346.50  |63.50     |63.50     |0         |0            |0        |0.00      |0.8679    |31.58             |0                              
2023-11-10 |AP403C7600   |1,190.50    |0.00     |0.00     |0.00     |0.00     |1,249.00  |58.50     |58.50     |0         |0            |0        |0.00      |0.8592    |30.00             |0                              
2023-11-10 |AP403C7700   |1,100.50    |0.00     |0.00     |0.00     |0.00     |1,153.00  |52.50     |52.50     |0         |0            |0        |0.00      |0.8483    |28.45             |0                              
2023-11-10 |AP403C7800   |1,012.00    |0.00     |0.00     |0.00     |0.00     |1,058.00  |46.00     |46.00     |0         |0            |0        |0.00      |0.8353    |26.95             |0                              
2023-11-10 |AP403C7900   |926.00      |0.00     |0.00     |0.00     |0.00     |964.00    |38.00     |38.00     |0         |0            |0        |0.00      |0.8203    |25.54             |0                              
2023-11-10 |AP403C8000   |844.50      |0.00     |0.00     |0.00     |0.00     |871.50    |27.00     |27.00     |0         |0            |0        |0.00      |0.8028    |24.27             |0                              
2023-11-10 |AP403C8100   |764.50      |0.00     |0.00     |0.00     |0.00     |784.00    |19.50     |19.50     |0         |0            |0        |0.00      |0.7791    |23.18             |0                              
2023-11-10 |AP403C8200   |690.00      |0.00     |0.00     |0.00     |0.00     |700.00    |10.00     |10.00     |0         |3            |0        |0.00      |0.7514    |22.31             |0                              
2023-11-10 |AP403C8300   |619.50      |0.00     |0.00     |0.00     |0.00     |622.00    |2.50      |2.50      |0         |6            |0        |0.00      |0.7177    |21.68             |0                              
2023-11-10 |AP403C8400   |553.50      |0.00     |0.00     |0.00     |0.00     |549.50    |-4.00     |-4.00     |0         |3            |0        |0.00      |0.6794    |21.29             |0                              
2023-11-10 |AP403C8500   |494.50      |0.00     |0.00     |0.00     |0.00     |485.50    |-9.00     |-9.00     |0         |0            |0        |0.00      |0.6365    |21.12             |0                              
2023-11-10 |AP403C8600   |439.00      |0.00     |0.00     |0.00     |0.00     |427.00    |-12.00    |-12.00    |0         |0            |0        |0.00      |0.5917    |21.12             |0                              
2023-11-10 |AP403C8700   |391.50      |0.00     |0.00     |0.00     |0.00     |377.50    |-14.00    |-14.00    |0         |0            |0        |0.00      |0.5456    |21.27             |0                              
2023-11-10 |AP403C8800   |347.50      |0.00     |0.00     |0.00     |0.00     |333.00    |-14.50    |-14.50    |0         |0            |0        |0.00      |0.5006    |21.53             |0                              
2023-11-10 |AP403C8900   |309.00      |0.00     |0.00     |0.00     |0.00     |294.50    |-14.50    |-14.50    |0         |0            |0        |0.00      |0.4573    |21.87             |0                              
2023-11-10 |AP403C9000   |274.50      |0.00     |0.00     |0.00     |0.00     |261.50    |-13.00    |-13.00    |0         |6            |0        |0.00      |0.4168    |22.27             |0                              
2023-11-10 |AP403C9100   |244.50      |0.00     |0.00     |0.00     |0.00     |232.50    |-12.00    |-12.00    |0         |7            |0        |0.00      |0.3790    |22.71             |0                              
2023-11-10 |AP403C9200   |217.00      |0.00     |0.00     |0.00     |0.00     |207.50    |-9.50     |-9.50     |0         |6            |0        |0.00      |0.3445    |23.18             |0                              
2023-11-10 |AP403C9300   |193.50      |0.00     |0.00     |0.00     |0.00     |186.00    |-7.50     |-7.50     |0         |9            |0        |0.00      |0.3131    |23.66             |0                              
2023-11-10 |AP403C9400   |171.00      |123.50   |123.50   |120.00   |120.00   |166.00    |-51.00    |-5.00     |3         |14           |1        |0.36      |0.2840    |24.16             |0                              
2023-11-10 |AP403C9500   |153.50      |0.00     |0.00     |0.00     |0.00     |150.00    |-3.50     |-3.50     |0         |17           |0        |0.00      |0.2590    |24.66             |0                              
2023-11-10 |AP403C9600   |136.00      |0.00     |0.00     |0.00     |0.00     |134.50    |-1.50     |-1.50     |0         |29           |0        |0.00      |0.2350    |25.16             |0                              
2023-11-10 |AP403C9700   |121.50      |0.00     |0.00     |0.00     |0.00     |122.00    |0.50      |0.50      |0         |12           |0        |0.00      |0.2144    |25.66             |0                              
2023-11-10 |AP403C9800   |108.50      |0.00     |0.00     |0.00     |0.00     |111.00    |2.50      |2.50      |0         |32           |0        |0.00      |0.1959    |26.16             |0                              
2023-11-10 |AP403C9900   |95.50       |0.00     |0.00     |0.00     |0.00     |100.00    |4.50      |4.50      |0         |21           |0        |0.00      |0.1781    |26.65             |0                              
2023-11-10 |AP403P10000  |1,316.00    |0.00     |0.00     |0.00     |0.00     |1,322.00  |6.00      |6.00      |0         |0            |0        |0.00      |-0.8339   |27.14             |0                              
2023-11-10 |AP403P10200  |1,497.50    |0.00     |0.00     |0.00     |0.00     |1,506.00  |8.50      |8.50      |0         |0            |0        |0.00      |-0.8608   |28.09             |0                              
2023-11-10 |AP403P10400  |1,684.00    |0.00     |0.00     |0.00     |0.00     |1,693.50  |9.50      |9.50      |0         |0            |0        |0.00      |-0.8829   |29.02             |0                              
2023-11-10 |AP403P10600  |1,872.00    |0.00     |0.00     |0.00     |0.00     |1,882.50  |10.50     |10.50     |0         |0            |0        |0.00      |-0.9015   |29.91             |0                              
2023-11-10 |AP403P7100   |7.00        |0.00     |0.00     |0.00     |0.00     |79.50     |72.50     |72.50     |0         |15           |0        |0.00      |-0.0998   |37.91             |0                              
2023-11-10 |AP403P7200   |10.00       |0.00     |0.00     |0.00     |0.00     |82.50     |72.50     |72.50     |0         |3            |0        |0.00      |-0.1065   |36.35             |0                              
2023-11-10 |AP403P7300   |13.50       |0.00     |0.00     |0.00     |0.00     |85.00     |71.50     |71.50     |0         |15           |0        |0.00      |-0.1135   |34.77             |0                              
2023-11-10 |AP403P7400   |18.00       |0.00     |0.00     |0.00     |0.00     |87.50     |69.50     |69.50     |0         |13           |0        |0.00      |-0.1209   |33.18             |0                              
2023-11-10 |AP403P7500   |24.50       |0.00     |0.00     |0.00     |0.00     |89.50     |65.00     |65.00     |0         |15           |0        |0.00      |-0.1288   |31.58             |0                              
2023-11-10 |AP403P7600   |31.50       |0.00     |0.00     |0.00     |0.00     |91.50     |60.00     |60.00     |0         |9            |0        |0.00      |-0.1375   |30.00             |0                              
2023-11-10 |AP403P7700   |41.00       |0.00     |0.00     |0.00     |0.00     |95.50     |54.50     |54.50     |0         |8            |0        |0.00      |-0.1482   |28.45             |0                              
2023-11-10 |AP403P7800   |52.50       |0.00     |0.00     |0.00     |0.00     |100.00    |47.50     |47.50     |0         |6            |0        |0.00      |-0.1610   |26.95             |0                              
2023-11-10 |AP403P7900   |66.50       |0.00     |0.00     |0.00     |0.00     |105.50    |39.00     |39.00     |0         |4            |0        |0.00      |-0.1757   |25.54             |0                              
2023-11-10 |AP403P8000   |84.00       |0.00     |0.00     |0.00     |0.00     |112.50    |28.50     |28.50     |0         |18           |0        |0.00      |-0.1931   |24.27             |0                              
2023-11-10 |AP403P8100   |104.00      |0.00     |0.00     |0.00     |0.00     |124.50    |20.50     |20.50     |0         |6            |0        |0.00      |-0.2165   |23.18             |0                              
2023-11-10 |AP403P8200   |129.00      |0.00     |0.00     |0.00     |0.00     |140.00    |11.00     |11.00     |0         |3            |0        |0.00      |-0.2439   |22.31             |0                              
2023-11-10 |AP403P8300   |158.00      |0.00     |0.00     |0.00     |0.00     |161.50    |3.50      |3.50      |0         |0            |0        |0.00      |-0.2773   |21.68             |0                              
2023-11-10 |AP403P8400   |191.50      |0.00     |0.00     |0.00     |0.00     |188.50    |-3.00     |-3.00     |0         |1            |0        |0.00      |-0.3154   |21.29             |0                              
2023-11-10 |AP403P8500   |232.00      |0.00     |0.00     |0.00     |0.00     |224.00    |-8.00     |-8.00     |0         |0            |0        |0.00      |-0.3582   |21.12             |0                              
2023-11-10 |AP403P8600   |276.00      |0.00     |0.00     |0.00     |0.00     |265.00    |-11.00    |-11.00    |0         |0            |0        |0.00      |-0.4029   |21.12             |0                              
2023-11-10 |AP403P8700   |327.50      |0.00     |0.00     |0.00     |0.00     |315.00    |-12.50    |-12.50    |0         |0            |0        |0.00      |-0.4488   |21.27             |0                              
2023-11-10 |AP403P8800   |383.00      |0.00     |0.00     |0.00     |0.00     |369.50    |-13.50    |-13.50    |0         |0            |0        |0.00      |-0.4938   |21.53             |0                              
2023-11-10 |AP403P8900   |444.50      |0.00     |0.00     |0.00     |0.00     |431.00    |-13.50    |-13.50    |0         |0            |0        |0.00      |-0.5372   |21.87             |0                              
2023-11-10 |AP403P9000   |509.50      |0.00     |0.00     |0.00     |0.00     |497.00    |-12.50    |-12.50    |0         |0            |0        |0.00      |-0.5778   |22.27             |0                              
2023-11-10 |AP403P9100   |578.50      |0.00     |0.00     |0.00     |0.00     |567.50    |-11.00    |-11.00    |0         |0            |0        |0.00      |-0.6158   |22.71             |0                              
2023-11-10 |AP403P9200   |650.50      |0.00     |0.00     |0.00     |0.00     |642.00    |-8.50     |-8.50     |0         |0            |0        |0.00      |-0.6504   |23.18             |0                              
2023-11-10 |AP403P9300   |727.00      |0.00     |0.00     |0.00     |0.00     |720.00    |-7.00     |-7.00     |0         |0            |0        |0.00      |-0.6820   |23.66             |0                              
2023-11-10 |AP403P9400   |803.50      |0.00     |0.00     |0.00     |0.00     |799.50    |-4.00     |-4.00     |0         |0            |0        |0.00      |-0.7113   |24.16             |0                              
2023-11-10 |AP403P9500   |885.50      |0.00     |0.00     |0.00     |0.00     |883.50    |-2.00     |-2.00     |0         |0            |0        |0.00      |-0.7366   |24.66             |0                              
2023-11-10 |AP403P9600   |967.50      |0.00     |0.00     |0.00     |0.00     |967.00    |-0.50     |-0.50     |0         |0            |0        |0.00      |-0.7608   |25.16             |0                              
2023-11-10 |AP403P9700   |1,052.50    |0.00     |0.00     |0.00     |0.00     |1,054.00  |1.50      |1.50      |0         |0            |0        |0.00      |-0.7817   |25.66             |0                              
2023-11-10 |AP403P9800   |1,139.50    |0.00     |0.00     |0.00     |0.00     |1,142.50  |3.00      |3.00      |0         |0            |0        |0.00      |-0.8005   |26.16             |0                              
2023-11-10 |AP403P9900   |1,226.00    |0.00     |0.00     |0.00     |0.00     |1,231.50  |5.50      |5.50      |0         |0            |0        |0.00      |-0.8186   |26.65             |0                              
2023-11-10 |AP405C10000  |120.50      |125.00   |125.50   |125.00   |125.50   |135.50    |5.00      |15.00     |2         |32           |2        |0.25      |0.2010    |23.81             |0                              
2023-11-10 |AP405C10200  |102.00      |0.00     |0.00     |0.00     |0.00     |111.50    |9.50      |9.50      |0         |16           |0        |0.00      |0.1698    |24.29             |0                              
2023-11-10 |AP405C10400  |88.00       |0.00     |0.00     |0.00     |0.00     |93.50     |5.50      |5.50      |0         |13           |0        |0.00      |0.1449    |24.75             |0                              
2023-11-10 |AP405C10600  |77.00       |71.50    |71.50    |71.50    |71.50    |77.50     |-5.50     |0.50      |2         |1            |-1       |0.15      |0.1224    |25.20             |0                              
2023-11-10 |AP405C10800  |69.50       |72.00    |72.00    |72.00    |72.00    |65.00     |2.50      |-4.50     |1         |79           |0        |0.07      |0.1044    |25.63             |0                              
2023-11-10 |AP405C7100   |1,665.50    |0.00     |0.00     |0.00     |0.00     |1,670.50  |5.00      |5.00      |0         |0            |0        |0.00      |0.9634    |20.24             |0                              
2023-11-10 |AP405C7200   |1,569.00    |0.00     |0.00     |0.00     |0.00     |1,575.50  |6.50      |6.50      |0         |0            |0        |0.00      |0.9517    |20.24             |0                              
2023-11-10 |AP405C7300   |1,473.50    |0.00     |0.00     |0.00     |0.00     |1,483.00  |9.50      |9.50      |0         |0            |0        |0.00      |0.9374    |20.24             |0                              
2023-11-10 |AP405C7400   |1,381.00    |0.00     |0.00     |0.00     |0.00     |1,391.50  |10.50     |10.50     |0         |0            |0        |0.00      |0.9216    |20.24             |0                              
2023-11-10 |AP405C7500   |1,290.00    |0.00     |0.00     |0.00     |0.00     |1,302.50  |12.50     |12.50     |0         |0            |0        |0.00      |0.9036    |20.24             |0                              
2023-11-10 |AP405C7600   |1,201.00    |0.00     |0.00     |0.00     |0.00     |1,215.50  |14.50     |14.50     |0         |0            |0        |0.00      |0.8834    |20.24             |0                              
2023-11-10 |AP405C7700   |1,115.50    |0.00     |0.00     |0.00     |0.00     |1,131.00  |15.50     |15.50     |0         |0            |0        |0.00      |0.8613    |20.24             |0                              
2023-11-10 |AP405C7800   |1,031.50    |0.00     |0.00     |0.00     |0.00     |1,049.50  |18.00     |18.00     |0         |0            |0        |0.00      |0.8365    |20.24             |0                              
2023-11-10 |AP405C7900   |952.50      |0.00     |0.00     |0.00     |0.00     |970.00    |17.50     |17.50     |0         |0            |0        |0.00      |0.8102    |20.24             |0                              
2023-11-10 |AP405C8000   |875.50      |0.00     |0.00     |0.00     |0.00     |894.50    |19.00     |19.00     |0         |0            |0        |0.00      |0.7812    |20.24             |0                              
2023-11-10 |AP405C8100   |803.50      |0.00     |0.00     |0.00     |0.00     |809.00    |5.50      |5.50      |0         |0            |0        |0.00      |0.7579    |19.47             |0                              
2023-11-10 |AP405C8200   |734.00      |0.00     |0.00     |0.00     |0.00     |735.00    |1.00      |1.00      |0         |0            |0        |0.00      |0.7268    |19.26             |0                              
2023-11-10 |AP405C8300   |669.50      |0.00     |0.00     |0.00     |0.00     |669.50    |0.00      |0.00      |0         |0            |0        |0.00      |0.6913    |19.32             |0                              
2023-11-10 |AP405C8400   |608.50      |0.00     |0.00     |0.00     |0.00     |610.00    |1.50      |1.50      |0         |1            |0        |0.00      |0.6542    |19.50             |0                              
2023-11-10 |AP405C8500   |552.00      |0.00     |0.00     |0.00     |0.00     |555.50    |3.50      |3.50      |0         |0            |0        |0.00      |0.6165    |19.73             |0                              
2023-11-10 |AP405C8600   |499.50      |514.50   |514.50   |500.00   |500.00   |506.00    |0.50      |6.50      |2         |14           |-2       |1.01      |0.5790    |20.00             |0                              
2023-11-10 |AP405C8700   |451.50      |0.00     |0.00     |0.00     |0.00     |461.00    |9.50      |9.50      |0         |3            |0        |0.00      |0.5421    |20.28             |0                              
2023-11-10 |AP405C8800   |406.50      |0.00     |0.00     |0.00     |0.00     |419.00    |12.50     |12.50     |0         |13           |0        |0.00      |0.5064    |20.56             |0                              
2023-11-10 |AP405C8900   |366.50      |404.00   |404.00   |337.50   |337.50   |382.00    |-29.00    |15.50     |2         |13           |0        |0.74      |0.4721    |20.85             |0                              
2023-11-10 |AP405C9000   |328.50      |0.00     |0.00     |0.00     |0.00     |346.00    |17.50     |17.50     |0         |7            |0        |0.00      |0.4388    |21.14             |0                              
2023-11-10 |AP405C9100   |296.50      |0.00     |0.00     |0.00     |0.00     |316.50    |20.00     |20.00     |0         |6            |0        |0.00      |0.4080    |21.43             |0                              
2023-11-10 |AP405C9200   |265.00      |0.00     |0.00     |0.00     |0.00     |287.00    |22.00     |22.00     |0         |6            |0        |0.00      |0.3781    |21.71             |0                              
2023-11-10 |AP405C9300   |239.50      |0.00     |0.00     |0.00     |0.00     |261.00    |21.50     |21.50     |0         |1            |0        |0.00      |0.3504    |21.99             |0                              
2023-11-10 |AP405C9400   |215.50      |0.00     |0.00     |0.00     |0.00     |238.00    |22.50     |22.50     |0         |2            |0        |0.00      |0.3245    |22.26             |0                              
2023-11-10 |AP405C9500   |193.50      |0.00     |0.00     |0.00     |0.00     |215.50    |22.00     |22.00     |0         |10           |0        |0.00      |0.2993    |22.53             |0                              
2023-11-10 |AP405C9600   |176.00      |0.00     |0.00     |0.00     |0.00     |196.50    |20.50     |20.50     |0         |5            |0        |0.00      |0.2770    |22.80             |0                              
2023-11-10 |AP405C9700   |158.50      |0.00     |0.00     |0.00     |0.00     |179.50    |21.00     |21.00     |0         |9            |0        |0.00      |0.2560    |23.06             |0                              
2023-11-10 |AP405C9800   |143.50      |0.00     |0.00     |0.00     |0.00     |162.00    |18.50     |18.50     |0         |1            |0        |0.00      |0.2354    |23.31             |0                              
2023-11-10 |AP405C9900   |131.50      |130.50   |130.50   |130.50   |130.50   |148.00    |-1.00     |16.50     |7         |10           |3        |0.95      |0.2175    |23.56             |0                              
2023-11-10 |AP405P10000  |1,348.00    |0.00     |0.00     |0.00     |0.00     |1,364.50  |16.50     |16.50     |0         |0            |0        |0.00      |-0.7933   |23.81             |0                              
2023-11-10 |AP405P10200  |1,528.50    |0.00     |0.00     |0.00     |0.00     |1,539.00  |10.50     |10.50     |0         |0            |0        |0.00      |-0.8255   |24.29             |0                              
2023-11-10 |AP405P10400  |1,713.50    |0.00     |0.00     |0.00     |0.00     |1,720.00  |6.50      |6.50      |0         |0            |0        |0.00      |-0.8516   |24.75             |0                              
2023-11-10 |AP405P10600  |1,901.50    |0.00     |0.00     |0.00     |0.00     |1,903.00  |1.50      |1.50      |0         |0            |0        |0.00      |-0.8753   |25.20             |0                              
2023-11-10 |AP405P10800  |2,093.50    |0.00     |0.00     |0.00     |0.00     |2,090.00  |-3.50     |-3.50     |0         |0            |0        |0.00      |-0.8945   |25.63             |0                              
2023-11-10 |AP405P7100   |10.50       |0.00     |0.00     |0.00     |0.00     |18.00     |7.50      |7.50      |0         |9            |0        |0.00      |-0.0393   |20.24             |0                              
2023-11-10 |AP405P7200   |15.00       |28.50    |35.50    |28.50    |29.00    |23.50     |14.00     |8.50      |16        |55           |0        |0.51      |-0.0494   |20.24             |0                              
2023-11-10 |AP405P7300   |20.00       |38.00    |38.00    |38.00    |38.00    |31.00     |18.00     |11.00     |1         |48           |0        |0.04      |-0.0622   |20.24             |0                              
2023-11-10 |AP405P7400   |27.50       |45.00    |48.00    |45.00    |48.00    |40.00     |20.50     |12.50     |19        |45           |0        |0.86      |-0.0767   |20.24             |0                              
2023-11-10 |AP405P7500   |36.50       |52.00    |56.00    |50.50    |50.50    |50.50     |14.00     |14.00     |21        |23           |0        |1.10      |-0.0935   |20.24             |0                              
2023-11-10 |AP405P7600   |47.50       |62.50    |62.50    |62.50    |62.50    |63.50     |15.00     |16.00     |1         |10           |1        |0.06      |-0.1127   |20.24             |0                              
